,Name,Age,Club,Overall,Potential,Height,Nationality
4719,R. García Guerreño,28,Club Atlético Lanús,71,71,1.8542,Paraguay
4720,A. Maitland-Niles,20,Arsenal,71,84,1.778,England
4721,Nathael Silbeira,34,Cruzeiro,71,71,1.8796,Brazil
4722,Marco Rocha,31,Santa Clara,71,71,1.8288,Portugal
4723,S. Colombi,27,Carpi,71,71,1.8796,Italy
4724,Unai Medina,28,CD Numancia,71,71,1.778,Spain
4725,Jair,29,Newcastle Jets,71,71,1.778,Brazil
4726,J. Lynch,30,Queens Park Rangers,71,71,1.8542,Wales
4727,C. Fai,25,Standard de Liège,71,73,1.6764,Cameroon
4728,M. Rygaard,27,FC Nordsjælland,71,72,1.778,Denmark
4729,M. Djenepo,20,Standard de Liège,71,82,1.778,Mali
4730,M. Männel,30,FC Erzgebirge Aue,71,71,1.8288,Germany
4731,M. Dawson,34,Nottingham Forest,71,71,1.8796,England
4732,Cristian López,29,Angers SCO,71,71,1.8542,Spain
4733,A. Esiti,24,KAA Gent,71,76,1.8288,Nigeria
4734,O. Govea,22,Royal Antwerp FC,71,79,1.7526,Mexico
4735,Eduardo Fonseira,30,Botafogo,71,71,1.905,Brazil
4736,R. Beerens,30,Vitesse,71,71,1.7272,Netherlands
4737,Sebas Coris,25,Gimnàstic de Tarragona,71,74,1.8288,Spain
4738,B. Róchez,23,CD Nacional,71,76,1.8288,Honduras
4739,Carlos Martínez,32,Real Oviedo,71,71,1.8796,Spain
4740,Cao Yunding,28,Shanghai Greenland Shenhua FC,71,71,1.7272,China PR
4741,Eguaras,26,Real Zaragoza,71,74,1.8034,Spain
4742,O. Pérez,45,Pachuca,71,71,1.7272,Mexico
4743,J. Siebenhandl,28,SK Sturm Graz,71,72,1.8288,Austria
4744,A. Kolomeytsev,29,Lokomotiv Moscow,71,71,1.8288,Russia
4745,Crivellaro,29,CD Feirense,71,71,1.8288,Brazil
4746,L. Lollo,27,Empoli,71,71,1.8034,Italy
4747,S. Maguire,24,Preston North End,71,78,1.7526,Republic of Ireland
4748,Cafú,25,Legia Warszawa,71,73,1.8288,Portugal
4749,Zapater,33,Real Zaragoza,71,71,1.8034,Spain
4750,J. Botaka,25,Sint-Truidense VV,70,72,1.8288,DR Congo
4751,J. Böðvarsson,26,Reading,70,72,1.905,Iceland
4752,N. Sarenren Bazee,21,Hannover 96,70,78,1.8288,Nigeria
4753,R. Bianco,30,Perugia,70,70,1.8034,Italy
4754,O. Adın,32,Antalyaspor,70,70,1.7526,Turkey
4755,A. Pešić,26,Al Ittihad,70,73,1.905,Serbia
4756,G. Hendrickx,23,Sporting de Charleroi,70,76,1.7526,Belgium
4757,J. Hochscheidt,30,FC Erzgebirge Aue,70,70,1.8034,Germany
4758,J. Cabezas,27,Houston Dynamo,70,70,1.8288,Colombia
4759,Jony Reitosa,26,Ceará Sporting Club,70,70,1.7526,Brazil
4760,P. Šteinbors,32,Arka Gdynia,70,70,1.905,Latvia
4761,K. Çörekçi,26,Trabzonspor,70,72,1.7272,Turkey
4762,J. Murphy,23,Cardiff City,70,77,1.7272,England
4763,R. Gagliolo,28,Parma,70,70,1.8034,Italy
4764,D. Solanke,20,Liverpool,70,84,1.8796,England
4765,F. Sacko,23,Vitória Guimarães,70,76,1.778,Mali
4766,J. Sýkora,24,SK Slavia Praha,70,76,1.7018,Czech Republic
4767,D. de Buen,26,Santos Laguna,70,72,1.8288,Mexico
4768,F. Veseli,25,Empoli,70,74,1.8288,Albania
4769,A. González,25,Elche CF,70,72,1.778,Venezuela
4770,D. John,23,Swansea City,70,78,1.778,Wales
4771,D. Ousted,33,DC United,70,70,1.9304,Denmark
4772,A. Preciado,23,Santos Laguna,70,74,1.8288,Ecuador
4773,Filipe Chaby,24,Os Belenenses,70,76,1.7526,Portugal
4774,F. Torijano,29,Deportes Tolima,70,70,1.8288,Colombia
4775,J. Valenzuela,34,Club Tijuana,70,70,1.778,Mexico
4776,Barbosaldinho,30,Chapecoense,70,70,1.8542,Brazil
4777,Santi Comesaña,21,Rayo Vallecano,70,76,1.8288,Spain
4778,Luís Machado,25,CD Feirense,70,71,1.6764,Portugal
4779,Han Chan Hee,21,Jeonnam Dragons,70,75,1.8034,Korea Republic
4780,D. Geiger,20,TSG 1899 Hoffenheim,70,84,1.7272,Germany
4781,F. Bradarić,26,Cagliari,70,74,1.8542,Croatia
4782,L. Figueroa,35,CD Universidad de Concepción,70,70,1.778,Chile
4783,K. Stuhr-Ellegaard,35,IF Elfsborg,70,70,1.9558,Denmark
4784,F. Zampano,24,Frosinone,70,74,1.778,Italy
4785,U. Hünemeier,32,SC Paderborn 07,70,70,1.8796,Germany
4786,A. Canelo,26,Deportivo Toluca,70,72,1.8034,Argentina
4787,F. Ogier,29,Clermont Foot 63,70,70,1.8288,France
4788,Luiz Antônio,27,Al Shabab,70,70,1.8288,Brazil
4789,J. Maclaren,24,Hibernian,70,73,1.778,Australia
4790,G. Þórarinsson,26,IFK Norrköping,70,71,1.8288,Iceland
4791,B. Leroy,29,AC Ajaccio,70,71,1.8288,France
4792,M. Sampirisi,25,Crotone,70,73,1.8796,Italy
4793,C. Higuita,24,Orlando City SC,70,77,1.7526,Colombia
4794,Wilson Manafá,23,Portimonense SC,70,75,1.7526,Portugal
4795,B. Barišić,25,Rangers FC,70,73,1.8542,Croatia
4796,João Lucas,22,Santa Clara,70,74,1.8034,Portugal
4797,V. Kadlec,26,Sparta Praha,70,72,1.8034,Czech Republic
4798,S. Lundevall,29,IF Elfsborg,70,70,1.778,Sweden
4799,Alberto Benito,26,Real Zaragoza,70,73,1.7526,Spain
4800,H. Mendyl,20,FC Schalke 04,70,83,1.778,Morocco
4801,J. Paintsil,20,KRC Genk,70,81,1.6764,Ghana
4802,T. Martínez,23,Houston Dynamo,70,79,1.7272,Argentina
4803,M. Thorsby,22,SC Heerenveen,70,76,1.8542,Norway
4804,B. Berisha,32,Sanfrecce Hiroshima,70,70,1.8288,Kosovo
4805,Ramón Folch,28,Real Oviedo,70,70,1.8288,Spain
4806,S. Janko,22,Nottingham Forest,70,74,1.778,Switzerland
4807,Nano,23,CD Tenerife,70,76,1.7272,Spain
4808,C. Ganea,26,Athletic Club de Bilbao,70,73,1.7526,Romania
4809,Braga,35,CD Aves,70,70,1.8034,Portugal
4810,A. Hutton,33,Aston Villa,70,70,1.8542,Scotland
4811,G. Campi,27,Estudiantes de La Plata,70,73,1.9304,Argentina
4812,De las Cuevas,32,Córdoba CF,70,70,1.7526,Spain
4813,A. Feick,30,1. FC Heidenheim 1846,70,70,1.778,Germany
4814,Edson Farias,26,CD Feirense,70,71,1.7526,Brazil
4815,Lucas Possignolo,24,Portimonense SC,70,77,1.8542,Brazil
4816,G. Makaridze,28,Rio Ave FC,70,70,1.905,Georgia
4817,Kim Bo Kyung,28,Kashiwa Reysol,70,70,1.778,Korea Republic
4818,M. Michel,26,AJ Auxerre,70,72,1.8796,France
4819,O. Kemen,21,Olympique Lyonnais,70,79,1.778,France
4820,M. Saito,28,Kawasaki Frontale,70,70,1.7018,Japan
4821,M. Kelemen,38,Jagiellonia Białystok,70,70,1.8796,Slovakia
4822,Lourival Dinisco,30,Paraná,70,70,1.8796,Brazil
4823,Jairo Farnias,30,Internacional,70,70,1.778,Brazil
4824,P. Anton,27,,70,73,1.8288,Romania
4825,S. Popov,27,Kasimpaşa SK,70,70,1.8542,Bulgaria
4826,Y. Kakitani,28,Cerezo Osaka,70,70,1.778,Japan
4827,E. Rolland,29,KV Kortrijk,70,70,1.8288,France
4828,G. Suazo,20,Colo-Colo,70,80,1.7526,Chile
4829,E. Falkenburg,30,ADO Den Haag,70,70,1.8796,Netherlands
4830,L. Landre,26,Nîmes Olympique,70,72,1.8288,France
4831,S. Vergini,29,Bursaspor,70,70,1.905,Argentina
4832,Carlos Gutiérrez,26,CD Numancia,70,71,1.9304,Spain
4833,J. Bokila,29,Akhisar Belediyespor,70,70,1.8796,DR Congo
4834,T. Kristensen,35,Brisbane Roar,70,70,1.8796,Denmark
4835,G. Bellusci,28,Palermo,70,70,1.8288,Italy
4836,H. Nielsen,24,Fortuna Düsseldorf,70,73,1.8796,Norway
4837,C. Ramirez,27,Los Angeles FC,70,71,1.8796,United States
4838,D. Cabrera,28,U.N.A.M.,70,70,1.8034,Mexico
4839,G. Mackay-Steven,27,Aberdeen,70,70,1.7272,Scotland
4840,F. Platte,22,SV Darmstadt 98,70,77,1.905,Germany
4841,P. Pentke,33, SSV Jahn Regensburg,70,70,1.905,Germany
4842,M. Liendl,32,Wolfsberger AC,70,70,1.7526,Austria
4843,F. Seymour,30,Universidad de Chile,70,70,1.7526,Chile
4844,R. Ripart,25,Nîmes Olympique,70,72,1.8034,France
4845,Gerard Valentín,24,Deportivo de La Coruña,70,75,1.7526,Spain
4846,F. Schultz,26,Universidad de Chile,70,70,1.7272,Chile
4847,L. Trałka,34,Lech Poznań,70,70,1.8542,Poland
4848,A. Dona Ndoh,32,Chamois Niortais Football Club,70,70,1.8542,Cameroon
4849,M. Yattara,24,AJ Auxerre,70,74,1.8542,Guinea
4850,R. Nelson,18,TSG 1899 Hoffenheim,70,85,1.7526,England
4851,M. Torrén,29,Argentinos Juniors,70,70,1.7526,Argentina
4852,S. Kerk,24,1. FC Nürnberg,70,76,1.8288,Germany
4853,B. Davies,22,Preston North End,70,79,1.8542,England
4854,Iago,26,Moreirense FC,70,74,1.8796,Brazil
4855,Victor Fachinhas,34,Ceará Sporting Club,70,70,1.8288,Brazil
4856,K. Leerdam,28,Seattle Sounders FC,70,70,1.778,Suriname
4857,Javi Ros,28,Real Zaragoza,70,70,1.7272,Spain
4858,C. Şahin,23,FC St. Pauli,70,75,1.778,Turkey
4859,M. Matos,35,Atlético Tucumán,70,70,1.8034,Argentina
4860,William,31,Deportivo Toluca,70,70,1.7526,Brazil
4861,J. Delaplace,32,FC Lorient,70,70,1.6764,France
4862,C. Janker,33,FC Augsburg,70,70,1.8542,Germany
4863,B. Heynen,21,KRC Genk,70,78,1.8288,Belgium
4864,Bismark,24,Al Qadisiyah,70,72,1.7018,Brazil
4865,Ortuño,27,Albacete BP,70,70,1.8288,Spain
4866,M. Azira,30,Montreal Impact,70,70,1.778,Uganda
4867,J. Rodríguez,22,Club Atlético Banfield,70,77,1.8796,Argentina
4868,F. González,31,Club Atlético Tigre,70,70,1.778,Argentina
4869,M. Falzerano,27,Venezia FC,70,71,1.6764,Italy
4870,C. Ascues,26,Orlando City SC,70,75,1.8796,Peru
4871,Akapo,25,SD Huesca,70,75,1.778,Equatorial Guinea
4872,M. Friedrich,22,1. FC Union Berlin,70,78,1.9304,Germany
4873,David Fernández,33,AD Alcorcón,70,70,1.8542,Spain
4874,R. Ziegler,32,FC Dallas,70,70,1.8288,Switzerland
4875,A. Ábalos,32,Club Deportes Temuco,70,70,1.651,Argentina
4876,V. Sarı,29,Kasimpaşa SK,70,70,1.8288,Turkey
4877,D. Keet,28,,70,71,1.8288,South Africa
4878,N. Leyes,28,Atlético Tucumán,70,70,1.8034,Argentina
4879,P. Hatzidiakos,21,AZ Alkmaar,70,78,1.8034,Greece
4880,J. Makengo,20,OGC Nice,70,80,1.778,France
4881,D. Opare,27,Royal Antwerp FC,70,70,1.7526,Ghana
4882,D. Schmidt,31,Holstein Kiel,70,70,1.8796,Germany
4883,L. Castaignos,25,Sporting CP,70,73,1.8796,Netherlands
4884,R. Azeez,25,CD Lugo,70,74,1.7018,Nigeria
4885,D. Antolić,28,Legia Warszawa,70,70,1.8034,Croatia
4886,D. Jevtić,25,Lech Poznań,70,72,1.8288,Switzerland
4887,Y. Kobayashi,26,SC Heerenveen,70,72,1.8288,Japan
4888,E. Seka,31,AS Nancy Lorraine,70,70,1.8542,Guinea
4889,M. Volta,31,Benevento,70,70,1.8288,Italy
4890,Aridane,29,CA Osasuna,70,71,1.8542,Spain
4891,B. Schenkeveld,26,Melbourne City FC,70,72,1.8542,Netherlands
4892,Allan Ardaújo,30,América FC (Minas Gerais),70,70,1.778,Brazil
4893,M. Bero,22,Vitesse,70,78,1.8288,Slovakia
4894,C. Chantôme,30,Red Star FC,70,70,1.8034,France
4895,D. Hoesen,27,San Jose Earthquakes,70,71,1.8542,Netherlands
4896,A. Machado,33,Houston Dynamo,70,70,1.8034,Panama
4897,Rodolfo,25,Al Hazem,70,72,1.7018,Brazil
4898,M. Targett,22,Southampton,70,79,1.8288,England
4899,R. Dwamena,22,Levante UD,70,79,1.8542,Ghana
4900,K. Laribi,27,Hellas Verona,70,70,1.7526,Tunisia
4901,Bruno Nascimento,27,CD Feirense,70,72,1.8796,Brazil
4902,J. Souttar,21,Heart of Midlothian,70,82,1.8796,Scotland
4903,L. Faravelli,25,Gimnasia y Esgrima La Plata,70,75,1.778,Argentina
4904,O. Okwonkwo,20,Bologna,70,85,1.8034,Nigeria
4905,D. Zuma,23,Kaizer Chiefs,70,77,1.7018,South Africa
4906,J. Busk,24,1. FC Union Berlin,70,75,1.8796,Denmark
4907,D. Delgado,25,Deportivo Cali,70,71,1.8542,Colombia
4908,N. Mihajlović,22,SC Heerenveen,70,76,1.7272,Serbia
4909,Lucas Áfrico,23,Clube Sport Marítimo,70,74,1.8796,Brazil
4910,D. Lévêque,28,PAOK,70,70,1.8288,France
4911,R. Himmelmann,29,FC St. Pauli,70,70,1.8796,Germany
4912,Y. Kashiwagi,30,Urawa Red Diamonds,70,70,1.7526,Japan
4913,A. Rrahmani,24,Dinamo Zagreb,70,74,1.9304,Kosovo
4914,P. Sagna,27,Os Belenenses,70,70,1.8288,Senegal
4915,J. Archer,25,Millwall,70,73,1.905,Scotland
4916,M. Pedersen,28,Strømsgodset IF,70,70,1.8034,Norway
4917,P. Helland,28,Rosenborg BK,70,70,1.8542,Norway
4918,Y. Moreno,23,Club León,70,79,1.7526,Colombia
4919,K. Hämäläinen,31,Legia Warszawa,70,70,1.8796,Finland
4920,S. Pocognoli,30,Standard de Liège,70,70,1.8288,Belgium
4921,G. Leadbitter,32,Middlesbrough,70,70,1.778,England
4922,H. Quiñones,26,América de Cali,70,71,1.778,Colombia
4923,Ansel Barnisco,30,Paraná,70,70,1.8288,Brazil
4924,I. El Adoua,31,CD Aves,70,70,1.8796,Morocco
4925,J. Angulo,29,Deportivo Cali,70,70,1.8034,Colombia
4926,J. Berthomier,28,ESTAC Troyes,70,70,1.778,France
4927,E. Rolón,23,Genoa,70,76,1.778,Argentina
4928,A. Frączczak,30,Pogoń Szczecin,70,70,1.8288,Poland
4929,R. Wolski,25,Lechia Gdańsk,70,73,1.8034,Poland
4930,J. Pearce,30,Charlton Athletic,70,70,1.8542,England
4931,N. Moro,20,Dinamo Zagreb,70,81,1.8288,Croatia
4932,B. Aouacheria,24,Moreirense FC,70,75,1.8288,France
4933,J. McEachran,25,Brentford,70,73,1.778,England
4934,P. Wszołek,26,Queens Park Rangers,70,70,1.8542,Poland
4935,L. Baker,23,Leeds United,70,78,1.8288,England
4936,Alfonso Herrero,24,Real Oviedo,70,76,1.8288,Spain
4937,A. Măţel,28,Dinamo Zagreb,70,70,1.7526,Romania
4938,K. Rosenberry,24,Philadelphia Union,70,75,1.7272,United States
4939,L. Thy,26,BB Erzurumspor,70,73,1.8288,Germany
4940,Koo Ja Ryong,26,Suwon Samsung Bluewings,70,72,1.8288,Korea Republic
4941,D. Fry,20,Middlesbrough,70,83,1.905,England
4942,R. Leeuwin,30,Odense Boldklub,70,70,1.8796,Netherlands
4943,R. Fernández,27,Al Fayha,70,70,1.8288,Chile
4944,A. Timofeev,24,Spartak Moscow,70,79,1.8542,Russia
4945,Rodrigo Pinho,27,Clube Sport Marítimo,70,70,1.8542,Brazil
4946,H. Vaca,20,,70,78,1.6764,Bolivia
4947,J. Worrall,21,Rangers FC,70,83,1.905,England
4948,A. El Jadeyaoui,31,Grenoble Foot 38,70,70,1.778,Morocco
4949,M. Eriksson,28,San Jose Earthquakes,70,70,1.778,Sweden
4950,Y. Kalfa,25,Al Hazem,70,72,1.7526,Syria
4951,C. Vilches,34,Universidad de Chile,70,70,1.8288,Chile
4952,C. Dessers,23,FC Utrecht,70,75,1.8542,Belgium
4953,A. Kara,25,Bursaspor,70,73,1.8542,Turkey
4954,C. Dunkley,26,Wigan Athletic,70,73,1.8796,England
4955,F. Deli,23,Foggia,70,77,1.8288,Italy
4956,Jefferson Santos,25,GD Chaves,70,71,1.9304,Brazil
4957,Kim Seung Dae,27,Pohang Steelers,70,70,1.7526,Korea Republic
4958,M. Mancienne,30,New England Revolution,70,70,1.8542,England
4959,C. Gardner,31,Birmingham City,70,70,1.7526,England
4960,M. Danielson,29,Djurgårdens IF,70,71,1.9304,Sweden
4961,A. Seculin,27,Chievo Verona,70,71,1.905,Italy
4962,O. Hüsing,25,FC Hansa Rostock,70,73,1.9304,Germany
4963,A. Totovytskyi,25,Shakhtar Donetsk,70,73,1.8796,Ukraine
4964,Fede Vico,23,Granada CF,70,76,1.6764,Spain
4965,R. Robayo,34,Deportes Tolima,70,70,1.8288,Colombia
4966,M. Gori,25,Frosinone,70,72,1.778,Italy
4967,Miguel Torres,32,Málaga CF,70,70,1.8542,Spain
4968,Montoro,30,Granada CF,70,70,1.8034,Spain
4969,N. Paz,26,Bologna,70,75,1.9304,Argentina
4970,U. Uçar,31,Medipol Başakşehir FK,70,70,1.8034,Turkey
4971,D. Blum,27,UD Las Palmas,70,71,1.8288,Germany
4972,M. Hefele,27,Nottingham Forest,70,72,1.9304,Germany
4973,C. Bieler,34,San Martin de Tucumán,70,70,1.778,Argentina
4974,S. Johnson,29,New York City FC,70,72,1.905,United States
4975,K. Coulibaly,26,FC Nantes,70,70,1.9812,Mali
4976,Saúl,23,Deportivo de La Coruña,70,76,1.8288,Spain
4977,I. Dia,31,Yeni Malatyaspor,70,70,1.7272,Senegal
4978,B. Myhill,35,West Bromwich Albion,70,70,1.905,Wales
4979,D. Kuciak,33,Lechia Gdańsk,70,70,1.9304,Slovakia
4980,Pablo Marí,24,Deportivo de La Coruña,70,76,1.905,Spain
4981,Moon Seon Min,26,Incheon United FC,70,70,1.7272,Korea Republic
4982,K. Steppe,29,Sint-Truidense VV,70,71,1.8288,Belgium
4983,C. Insaurralde,26,Club América,70,70,1.8288,Argentina
4984,J. Domínguez,31,Millonarios FC,70,70,1.7272,Colombia
4985,L. Gregory,29,Millwall,70,70,1.8796,England
4986,M. Mittelstädt,21,Hertha BSC,70,81,1.778,Germany
4987,M. Romero,19,PSV,70,85,1.778,Argentina
4988,D. Damjanović,36,Suwon Samsung Bluewings,70,70,1.8796,Montenegro
4989,Alam Basteirinho,26,Santos,70,70,1.8288,Brazil
4990,Lee Seung Woo,20,Hellas Verona,70,79,1.7272,Korea Republic
4991,N. Gorosito,29,Albacete BP,70,70,1.8542,Argentina
4992,M. Trávník,24,,70,76,1.7526,Czech Republic
4993,G. Gardner,26,Birmingham City,70,70,1.8542,England
4994,Lee Seung Gi,30,Jeonbuk Hyundai Motors,70,70,1.778,Korea Republic
4995,C. Forsyth,29,Derby County,70,70,1.8796,Scotland
4996,D. Lenihan,24,Blackburn Rovers,70,75,1.8796,Republic of Ireland
4997,F. Klein,31,FK Austria Wien,70,70,1.8288,Austria
4998,A. Weber,31,Stade Brestois 29,70,70,1.905,France
4999,F. Haugen,26,SK Brann,70,73,1.8288,Norway
5000,T. Bruns,26,Vitesse,70,73,1.778,Netherlands
5001,C. González,25,U.N.A.M.,70,74,1.8288,Paraguay
5002,M. Coronel,29,Gimnasia y Esgrima La Plata,70,71,1.8034,Argentina
5003,M. Schuhen,25,SV Sandhausen,70,74,1.8796,Germany
5004,J. Knudsen,25,Ipswich Town,70,73,1.8542,Denmark
5005,Q. Martinus,27,Urawa Red Diamonds,70,70,1.8288,Curacao
5006,G. Gianniotas,25,AEK Athens,70,73,1.7526,Greece
5007,F. De Paul,27,Universidad de Chile,70,73,1.8288,Chile
5008,Kangin Lee,17,Valencia CF,70,88,1.7272,Korea Republic
5009,N. Carreño,24,Patriotas Boyacá FC,70,75,1.7526,Colombia
5010,J. Sánchez,30,Junior FC,70,70,1.778,Colombia
5011,Lee Jae Sung,29,Jeonbuk Hyundai Motors,70,70,1.8796,Korea Republic
5012,Kim Eun Sun,30,Suwon Samsung Bluewings,70,70,1.8288,Korea Republic
5013,D. Moreno,26,Deportivo de La Coruña,70,73,1.778,Colombia
5014,A. Isaksson,36,Djurgårdens IF,70,70,1.9558,Sweden
5015,V. van Crooij,22,PEC Zwolle,70,76,1.778,Netherlands
5016,M. D'Alessandro,27,Udinese,70,70,1.7272,Italy
5017,R. Windbichler,27,Ulsan Hyundai FC,70,72,1.8288,Austria
5018,C. Corvalán,29,Unión de Santa Fe,70,70,1.778,Argentina
5019,R. Raldes,37,,70,70,1.8034,Bolivia
5020,C. Adam,32,Stoke City,70,70,1.8542,Scotland
5021,Renaldo Justinho,34,Botafogo,70,70,1.8034,Brazil
5022,Y. Wissa,21,FC Lorient,70,82,1.8034,France
5023,A. Saldívar,28,U.N.A.M.,70,70,1.8288,Mexico
5024,A. Stoian,27,Crotone,70,70,1.778,Romania
5025,N. Obiora,26,Boavista FC,70,71,1.8796,Nigeria
5026,S. Salger,28,DSC Arminia Bielefeld,70,70,1.8288,Germany
5027,B. Meling,23,Rosenborg BK,70,75,1.7272,Norway
5028,Macarinho Louro,30,Bahia,70,70,1.7526,Brazil
5029,S. Ireland,31,Bolton Wanderers,70,70,1.7272,Republic of Ireland
5030,S. De Ridder,31,Sporting Lokeren,70,70,1.778,Belgium
5031,M. Coutadeur,32,AC Ajaccio,70,70,1.7018,France
5032,W. Grigg,26,Wigan Athletic,70,71,1.8034,Northern Ireland
5033,K. Barbarouses,28,Melbourne Victory,70,70,1.7018,New Zealand
5034,Ricardo Ferreira,28,Portimonense SC,70,71,1.8796,Portugal
5035,G. Belaud,31,Stade Brestois 29,70,70,1.778,France
5036,Clerc,26,CA Osasuna,70,73,1.8288,Spain
5037,L. Mugni,26,Club Atlético Lanús,70,73,1.8288,Argentina
5038,A. Faurlín,31,RCD Mallorca,70,70,1.8542,Argentina
5039,M. Barbieri,24,Rosario Central,70,77,1.8034,Argentina
5040,Javi Guerra,36,Rayo Vallecano,70,70,1.778,Spain
5041,R. Braña,39,Estudiantes de La Plata,70,70,1.7018,Argentina
5042,L. Benegas,29,Universidad de Chile,70,70,1.8034,Argentina
5043,S. Hogan,26,Aston Villa,70,73,1.8034,Republic of Ireland
5044,Pêpê,21,Vitória Guimarães,70,80,1.8288,Portugal
5045,Park Joo Ho,31,Ulsan Hyundai FC,70,70,1.7526,Korea Republic
5046,R. Maiello,26,Frosinone,70,71,1.778,Italy
5047,B. Guillaume,23,Nîmes Olympique,70,76,1.8796,Belgium
5048,Vinicius Trieiro,26,Botafogo,70,70,1.778,Brazil
5049,Christian Fernández,32,Real Oviedo,70,70,1.8288,Spain
5050,F. Fragapane,25,Unión de Santa Fe,70,73,1.6764,Argentina
5051,A. Chipciu,29,Sparta Praha,70,70,1.778,Romania
5052,E. Koulouris,22,,70,78,1.8542,Greece
5053,Raphael Paneira,30,Grêmio,70,70,1.8288,Brazil
5054,C. Espinoza,23,Boca Juniors,70,77,1.6764,Argentina
5055,C. Borja,25,Deportivo Toluca,70,74,1.8034,Colombia
5056,M. Pouraliganji,26,KAS Eupen,70,73,1.8796,Iran
5057,Jailson Oliva,26,Atlético Mineiro,70,70,1.7018,Brazil
5058,Jordi Mboula,19,AS Monaco,70,85,1.8288,Spain
5059,F. Hasani,28,Al Raed,70,70,1.8796,FYR Macedonia
5060,J. Sambia,21,Montpellier HSC,70,78,1.8542,France
5061,Jorge Sáenz,21,CD Tenerife,70,80,1.9304,Spain
5062,P. Mahlambi,20,,70,84,1.7272,South Africa
5063,D. McGoldrick,30,Sheffield United,70,70,1.8288,Republic of Ireland
5064,G. Kagelmacher,30,KV Kortrijk,70,70,1.8288,Uruguay
5065,N. Leali,25,Perugia,70,74,1.9304,Italy
5066,M. Pospíšil,27,Jagiellonia Białystok,70,70,1.778,Czech Republic
5067,A. Aguerre,27,Newell's Old Boys,70,73,1.8034,Argentina
5068,M. Robak,35,Śląsk Wrocław,70,70,1.8288,Poland
5069,Javi Márquez,32,Gimnàstic de Tarragona,70,70,1.778,Spain
5070,C. Ramos,29,Al Nassr,70,70,1.8288,Peru
5071,T. Bunbury,28,New England Revolution,70,70,1.8796,United States
5072,D. Cvetinović,29,Yokohama F. Marinos,70,70,1.8542,Serbia
5073,L. Ajorque,24,RC Strasbourg Alsace,70,75,1.9558,France
5074,R. Nissen Kristensen,20,Ajax,70,79,1.8542,Denmark
5075,T. Hiariej,29,Central Coast Mariners,70,70,1.778,Netherlands
5076,J. Marveaux,35,GFC Ajaccio,70,70,1.778,France
5077,M. Kone,28,BB Erzurumspor,70,70,1.8034,Ivory Coast
5078,F. Holland,27,SV Darmstadt 98,70,70,1.7272,Germany
5079,C. Suárez,31,CD Everton de Viña del Mar,70,70,1.778,Chile
5080,B. Safari,33,Malmö FF,70,70,1.8034,Sweden
5081,M. Varnier,20,Atalanta,70,85,1.8542,Italy
5082,B. Kadrii,26,Odense Boldklub,70,70,1.778,Denmark
5083,J. Paredes,30,,70,70,1.7526,Ecuador
5084,Aitor García,24,CF Rayo Majadahonda,70,76,1.7526,Spain
5085,L. Spalvis,23,1. FC Kaiserslautern,70,77,1.8796,Lithuania
5086,M. Stoppelkamp,31,MSV Duisburg,70,70,1.8034,Germany
5087,T. Itō,21,Hamburger SV,70,81,1.6256,Japan
5088,Nenê,34,Moreirense FC,70,70,1.8288,Brazil
5089,C. Strohdiek,30,SC Paderborn 07,70,70,1.9304,Germany
5090,J. Brabec,25,Çaykur Rizespor,70,73,1.8796,Czech Republic
5091,S. Çikalleshi,27,Göztepe SK,70,70,1.8542,Albania
5092,L. García,25,Deportivo Toluca,70,75,1.8288,Mexico
5093,M. Wasilewski,38,Wisła Kraków,70,70,1.8542,Poland
5094,S. Griesbeck,27,1. FC Heidenheim 1846,70,70,1.8796,Germany
5095,J. Benítez,26,CD Universidad de Concepción,70,70,1.778,Argentina
5096,Diogildo Peixe,30,Sport Club do Recife,70,70,1.8034,Brazil
5097,N. Ibáñez,36,Newell's Old Boys,70,70,1.8542,Argentina
5098,I. Uche,34,Gimnàstic de Tarragona,70,70,1.7272,Nigeria
5099,D. Dessena,31,Cagliari,70,70,1.8288,Italy
5100,R. Ovelar,32,Millonarios FC,70,70,1.8034,Paraguay
5101,V. Mannone,30,Reading,70,70,1.8796,Italy
5102,J. Gillet,39,Standard de Liège,70,70,1.8034,Belgium
5103,L. Venuti,23,Lecce,70,75,1.7526,Italy
5104,J. Meneses,25,Club León,70,72,1.6256,Chile
5105,G. Maniatis,31,Alanyaspor,70,70,1.7526,Greece
5106,A. Mabil,22,FC Midtjylland,70,78,1.778,Australia
5107,M. Olivera,26,Fiorentina,70,73,1.8034,Uruguay
5108,J. Madueña,28,Cruz Azul,70,70,1.778,Mexico
5109,R. Kurzawa,25,Amiens SC,70,73,1.8288,Poland
5110,F. Pellegrino,32,Club Atlético Huracán,70,70,1.9812,Argentina
5111,N. Ampomah,22,Waasland-Beveren,70,77,1.7526,Ghana
5112,C. Fuentes,25,Universidad Católica,70,74,1.7018,Chile
5113,O. Burke,21,West Bromwich Albion,70,81,1.8796,Scotland
5114,Sandro Manoel,29,Al Taawoun,70,70,1.7526,Brazil
5115,K. Dowell,20,Everton,70,83,1.8542,England
5116,N. Leguizamón,23,Club Atlético Colón,70,79,1.8034,Argentina
5117,G. Espinoza,28,Universidad de Chile,70,70,1.778,Chile
5118,A. Balić,20,Udinese,70,77,1.8034,Croatia
5119,M. Dos Santos,28,CD Leganés,70,70,1.8288,Argentina
