,Name,Age,Club,OVA,POT,Height,Weight,Nationality,BP,PAC,SHO,PAS,DRI,DEF,PHY,Wage,Value
772,Dante,36,OGC Nice,76,76,188,201,Brazil,CB,33,51,67,62,78,75,21,1600
815,D. Abraham,33,Eintracht Frankfurt,76,76,188,181,Argentina,CB,74,55,59,52,77,77,25,3600
828,M. Boselli,33,Club León,76,76,185,165,Argentina,ST,55,76,64,69,39,75,30,4800
939,T. Walcott,31,Everton,76,76,175,150,England,RM,86,70,69,78,39,60,66,7000
961,N. Pareja,34,Club Atlas,76,76,180,163,Argentina,CB,34,60,69,63,77,63,20,2300
968,Doka,31,Medipol Basaksehir FK,76,76,178,154,Brazil,RM,81,73,73,78,33,64,20,4300
1013,D. Basta,34,Lazio,76,76,183,159,Serbia,RB,69,66,70,74,76,70,40,2700
1037,Y. Cabaye,33,AS Saint-Étienne,76,76,175,159,France,CM,60,72,77,74,72,69,30,4500
1059,Zeca,31,FC København,76,76,183,148,Greece,CDM,75,62,72,75,74,78,22,6500
1124,J. Rodriguez,30,Burnley,76,76,185,185,England,ST,71,77,68,72,42,69,53,7500
1159,C. Tioté,30,Newcastle United,76,76,180,190,Ivory Coast,CB,68,57,66,71,75,85,50,3800
1161,S. Defour,31,Royal Antwerp FC,76,76,175,159,Belgium,CM,58,68,77,74,74,65,14,6500
1188,C. Erkin,31,Fenerbahçe SK,76,76,180,159,Turkey,LB,79,73,77,76,69,74,51,5500
1200,E. Elia,33,FC Utrecht,76,76,175,170,Netherlands,LW,92,68,67,84,35,66,18,4700
1210,F. Forster,32,Southampton,76,76,201,205,England,GK,76,72,65,80,31,75,36,4700
1226,Castán,30,Cagliari,76,76,185,176,Brazil,CB,63,33,47,57,76,69,50,5500
1278,Z. Junuzovic,32,FC Red Bull Salzburg,76,76,173,159,Austria,CM,71,73,77,81,63,71,27,6000
1285,J. Tomkins,31,Crystal Palace,76,76,193,163,England,CB,37,32,57,53,78,74,44,5500
1286,Joselu,30,Deportivo Alavés,76,76,193,176,Spain,ST,56,77,67,71,30,71,26,7500
1328,V. Odjidja-Ofoe,31,KAA Gent,76,76,183,174,Belgium,CM,63,73,77,75,69,78,23,6500
1372,A. Ayew,30,Swansea City,76,76,175,159,Ghana,RM,73,73,72,78,57,76,29,7500
1388,M. Berg,33,Sweden,76,76,183,163,Sweden,ST,73,76,63,72,35,71,0,0
1392,A. Oukidja,31,FC Metz,76,76,183,176,Algeria,GK,76,71,65,81,46,76,15,4900
1407,B. Ruíz,31,Sporting CP,76,76,188,172,Costa Rica,CAM,65,70,77,83,44,56,20,7000
1437,M. Schneiderlin,30,OGC Nice,76,76,185,165,France,CDM,54,60,71,70,75,75,30,6500
1490,P. Cissé,34,Alanyaspor,76,76,183,161,Senegal,ST,61,78,67,75,38,66,17,4100
1532,R. Donk,34,Galatasaray SK,76,76,193,176,Netherlands,CB,60,64,69,70,75,86,51,2900
1545,J. Lens,32,Besiktas JK,76,76,178,165,Netherlands,RM,85,72,69,79,36,73,56,6000
1577,L. Rémy,33,Çaykur Rizespor,76,76,185,181,France,ST,71,77,65,73,37,67,17,4800
1585,M. Sulejmani,31,BSC Young Boys,76,76,178,161,Serbia,LW,81,74,75,80,31,51,23,7000
1642,Marcelo,33,Olympique Lyonnais,76,76,190,187,Brazil,CB,44,46,58,53,75,85,48,3600
1667,M. Hasebe,36,Eintracht Frankfurt,76,76,180,159,Japan,CB,58,51,76,71,78,68,18,1600
1724,Koo Ja Cheol,29,FC Augsburg,76,76,183,174,Korea Republic,CAM,67,76,73,78,59,65,30,7500
1752,M. Cáceres,33,Fiorentina,76,76,180,172,Uruguay,CB,72,51,63,68,78,71,42,3600
1756,Beto,38,Portugal,76,76,183,168,Portugal,GK,79,69,79,75,40,75,0,0
1770,B. Dzsudzsák,33,Hungary,76,76,178,163,Hungary,RM,72,76,78,77,37,62,0,0
1784,T. Deeney,32,Watford,76,76,183,198,England,ST,55,79,67,70,37,84,21,6000
1785,C. Clark,30,Newcastle United,76,76,185,194,Republic of Ireland,CB,51,53,53,54,78,74,34,6000
1786,M. Albrighton,30,Leicester City,76,76,175,163,England,RM,68,68,76,77,59,67,66,7500
1805,M. Sakho,30,Crystal Palace,76,76,188,183,France,CB,50,33,65,54,76,80,44,6000
1826,D. Schwaab,30,PSV,76,76,185,168,Germany,CB,65,39,66,65,77,73,16,6000
1839,O. Karnezis,34,LOSC Lille,76,76,190,179,Greece,GK,76,75,71,77,39,76,24,3400
1844,Fran Mérida,30,RCD Espanyol,76,76,178,163,Spain,CDM,59,71,78,72,70,72,9,6500
1845,N. El Zhar,31,CD Leganés,76,76,170,146,Morocco,CAM,72,74,74,79,38,61,30,7000
1857,N. Petersen,31,SC Freiburg,76,76,188,176,Germany,ST,54,79,59,65,45,73,27,7000
1880,M. Dossevi,31,Toulouse Football Club,76,76,173,143,Togo,RW,78,67,76,77,36,59,30,7000
1887,S. Tshabalala,33,BB Erzurumspor,76,76,170,143,South Africa,CAM,77,72,73,78,45,63,15,4700
1924,Bruno,35,Villarreal CF,76,76,183,161,Spain,CM,31,70,76,70,74,61,22,3200
1929,N. Gaitán,32,SC Braga,76,76,175,146,Argentina,CAM,75,70,77,79,41,59,15,6000
1932,R. Thomas,32,Angers SCO,76,76,193,185,France,CB,36,33,54,47,78,73,21,4900
1958,M. Darmian,30,Parma,76,76,183,154,Italy,RB,67,58,67,73,77,68,28,6000
1997,Adrien Silva,31,Leicester City,76,76,175,152,Portugal,CM,53,73,77,75,69,67,66,6500
2002,Alan Kardec,31,Chongqing Dangdai Lifan FC SWM Team,76,76,188,159,Brazil,ST,75,76,64,71,34,76,14,7000
2015,Maurício,30,PAOK,76,76,180,172,Brazil,CDM,74,70,75,76,74,71,0.5,6500
2030,A. Poli,30,Bologna,76,76,183,170,Italy,CDM,68,65,75,78,73,67,28,6500
2034,O. Toprak,30,SV Werder Bremen,76,76,185,183,Turkey,CB,70,37,60,67,78,71,25,6000
2066,F. Borini,29,Hellas Verona,76,76,180,161,Italy,LW,73,74,72,78,45,68,30,7500
2071,T. Gebre Selassie,33,SV Werder Bremen,76,76,180,157,Czech Republic,RB,66,51,70,75,76,72,25,3500
2074,L. Fer,30,Feyenoord,76,76,188,174,Netherlands,CDM,67,72,71,72,72,83,13,6500
2079,J. Ward,30,Crystal Palace,76,76,188,183,England,RB,61,52,67,66,78,71,44,6000
2133,K. Asamoah,31,Inter,76,76,173,165,Ghana,CDM,71,68,76,79,77,72,74,7000
2188,F. Smolov,30,Lokomotiv Moscow,76,76,188,176,Russia,CF,82,75,71,76,32,72,47,7500
2202,A. Dzagoev,30,PFC CSKA Moscow,76,76,178,165,Russia,CM,72,71,74,76,70,68,40,7000
2207,M. Isla,32,Chile,76,76,175,165,Chile,RB,77,54,73,75,72,73,0,0
2227,Maicón,28,Antalyaspor,76,76,183,161,Brazil,RM,89,70,70,73,47,72,20,8000
2252,J. McCarthy,29,Crystal Palace,76,76,180,159,Republic of Ireland,CDM,57,60,74,73,75,66,46,6500
2259,A. Budimir,28,RCD Mallorca,76,76,190,165,Croatia,ST,66,76,48,71,35,77,12,8000
2268,R. Boudebouz,30,AS Saint-Étienne,76,76,178,163,Algeria,CAM,68,76,78,78,40,58,30,7500
2283,S. Hanni,27,Spartak Moscow,76,76,178,159,Algeria,CAM,75,74,74,77,55,65,2,8000
2308,A. Mehmedi,29,VfL Wolfsburg,76,76,183,172,Switzerland,CF,69,76,71,80,44,67,45,7500
2330,V. Wanyama,29,Montreal Impact,76,76,183,192,Kenya,CB,51,65,66,70,77,79,9,6500
2334,G. Bou,30,New England Revolution,76,76,178,176,Argentina,ST,78,76,69,76,30,71,10,7500
2364,Daniel Carriço,31,Wuhan Zall,76,76,180,176,Portugal,CB,37,53,67,61,78,73,12,5500
2382,João Aurélio,31,Moreirense FC,76,76,183,163,Portugal,RB,63,61,72,73,74,76,13,5500
2394,E. Berisha,31,SPAL,76,76,193,203,Albania,GK,76,76,67,78,28,75,25,4900
2405,S. Kagawa,31,Real Zaragoza,76,76,175,150,Japan,CAM,60,64,75,80,52,41,12,7000
2415,Souza,31,Besiktas JK,76,76,188,170,Brazil,CDM,68,62,68,71,76,84,51,6000
2421,J. Wilshere,28,West Ham United,76,76,173,150,England,CAM,63,67,79,80,63,61,39,7500
2447,Iturraspe,30,RCD Espanyol,76,76,188,176,Spain,CM,44,63,72,67,76,69,26,7000
2492,Kiko Femenía B,29,Watford,76,76,175,134,Spain,RB,75,57,71,76,71,68,18,6500
2525,K. Johnsson,30,FC København,76,77,188,185,Sweden,GK,75,73,73,77,49,77,16,6000
2547,C. Kabasele,29,Watford,76,77,188,185,Belgium,CB,68,50,51,62,76,76,18,7500
2549,T. Pukki,30,Norwich City,76,76,180,176,Finland,ST,76,75,58,75,33,69,14,7500
2550,D. Le Tallec,30,Montpellier HSC,76,76,188,176,France,CDM,61,62,69,70,77,77,28,6500
2557,N. Clyne,28,Liverpool,76,76,175,148,England,RB,70,61,70,76,76,66,67,6500
2625,G. Makaridze,30,UD Almería,76,77,190,187,Georgia,GK,79,73,63,76,44,73,8,6000
2635,J. Zoet,29,Spezia,76,77,188,194,Netherlands,GK,76,74,76,78,50,76,0.5,6000
2646,O. Elabdellaoui,28,Galatasaray SK,76,76,178,163,Norway,RB,83,55,71,75,69,73,53,6500
2717,L. Chichizola,30,Getafe CF,76,76,185,176,Argentina,GK,76,75,69,78,52,74,20,5000
2726,Kim Shin Wook,32,Shanghai Greenland Shenhua FC,76,76,196,205,Korea Republic,ST,63,76,62,67,41,84,19,6000
2790,D. Ginczek,29,VfL Wolfsburg,76,76,190,187,Germany,ST,69,77,51,67,38,77,45,7500
2808,M. Plattenhardt,28,Hertha BSC,76,76,180,172,Germany,LB,66,56,76,74,73,73,38,6500
2841,F. Klos,32,DSC Arminia Bielefeld,76,76,193,205,Germany,ST,64,76,63,64,40,81,27,6000
2849,Carlos Eduardo,30,Al Hilal,76,76,183,163,Brazil,ST,70,77,76,73,61,74,36,7500
2851,R. Hamouma,33,AS Saint-Étienne,76,76,178,168,France,RM,69,73,76,78,42,62,30,4700
2898,M. Gonalons,31,Granada CF,76,76,188,168,France,CDM,53,61,70,68,75,72,23,6000
2907,D. Pröpper,28,Brighton & Hove Albion,76,76,185,174,Netherlands,CM,60,70,76,77,66,75,53,7500
2935,M. Braithwaite,29,FC Barcelona,76,76,178,161,Denmark,ST,80,75,70,77,35,74,125,7500
3111,W. Khazri,29,AS Saint-Étienne,76,76,183,168,Tunisia,CAM,71,79,76,79,42,67,34,7500
3118,Adrián,33,Liverpool,76,76,190,176,Spain,GK,79,72,68,80,45,72,52,4200
3129,A. Mooy,29,Australia,76,76,173,159,Australia,CM,63,71,78,74,69,75,0,0
3148,T. Cairney,29,Fulham,76,76,185,185,Scotland,CAM,63,72,77,77,60,64,85,7500
3165,A. Finnbogason,31,FC Augsburg,76,76,183,176,Iceland,ST,61,81,62,74,33,67,29,7000
3166,Joel Robles,30,Real Betis,76,76,196,198,Spain,GK,78,73,72,80,53,73,17,5000
3197,A. Guerra,30,Venezuela,76,76,173,143,Venezuela,CAM,76,67,74,78,53,63,0,0
3237,Anselmo,31,Al Wehda,76,76,185,181,Brazil,CDM,67,66,67,71,73,81,23,6000
3352,Tomás Pina,32,Deportivo Alavés,76,76,183,172,Spain,CM,47,66,72,73,73,72,24,6000
3434,S. Petrov,29,Russia,76,76,175,157,Russia,RB,76,69,67,71,73,67,0,0
3522,Nolito,33,RC Celta,76,76,175,143,Spain,LW,66,75,75,76,45,63,25,4700
3545,D. Praet,26,Leicester City,76,78,180,172,Belgium,CAM,67,70,77,78,61,64,66,9000
3558,Wilson Eduardo,29,Al Ain FC,76,76,178,163,Angola,RM,78,79,73,77,31,67,0.5,7500
3560,Josué,27,Akhisar Belediyespor,76,76,175,165,Portugal,CAM,68,75,75,77,53,67,20,8000
3562,E. Sviatchenko,28,FC Midtjylland,76,77,183,181,Denmark,CB,60,51,61,59,75,81,26,7500
3606,Rômulo,29,Shijiazhuang Ever Bright F.C.,76,76,185,183,Brazil,CDM,71,63,71,69,75,76,10,6500
3614,Pedro Obiang,28,Sassuolo,76,77,185,165,Equatorial Guinea,CDM,57,59,74,73,75,72,29,7500
3661,M. Uth,28,FC Schalke 04,76,76,185,159,Germany,CAM,72,78,71,76,40,68,28,8000
3665,A. Soumaoro,28,LOSC Lille,76,77,188,201,France,CB,58,37,55,54,76,81,31,7500
3702,J. Forrest  B,28,Celtic,76,76,175,170,Scotland,RM,88,71,70,79,52,62,50,8000
3725,J. Lundstram,26,Sheffield United,76,78,180,163,England,CM,64,69,70,71,71,73,34,9000
3795,Cédric B,28,Arsenal,76,76,173,148,Portugal,RB,76,65,70,75,72,67,63,6500
3803,M. Badelj,31,Genoa,76,76,185,176,Croatia,CDM,52,63,75,72,74,69,16,6000
3820,F. Rønnow,27,Eintracht Frankfurt,76,78,190,176,Denmark,GK,77,72,67,78,46,76,20,6500
3829,R. Falk,28,FC København,76,76,178,143,Denmark,RM,85,63,72,81,63,75,22,7500
3856,D. Poloz,25,Zenit St. Petersburg,76,76,183,161,Russia,CAM,82,73,72,77,25,66,60,8500
3861,David López,30,RCD Espanyol,76,76,183,179,Spain,CB,54,60,67,65,77,75,9,6500
3885,N. Sansone,28,Bologna,76,76,173,139,Italy,CAM,78,76,72,79,44,58,32,8000
3886,E. Bicakcic,30,TSG 1899 Hoffenheim,76,76,185,187,Bosnia Herzegovina,CB,62,37,49,46,77,79,29,6000
3911,Gabriel,27,Lecce,76,79,193,198,Brazil,GK,78,73,68,79,36,75,26,7000
3914,C. Piccini,27,Atalanta,76,76,188,190,Italy,RB,76,42,64,70,75,76,42,7000
3925,A. Gomis,26,Stade Rennais FC,76,78,196,176,Senegal,GK,77,77,70,75,42,75,30,6500
3952,L. Mejía,29,Nacional de Montevideo,76,78,190,176,Panama,GK,77,72,65,78,54,75,0.5,6500
3981,J. Gouweleeuw,28,FC Augsburg,76,76,188,172,Netherlands,CB,71,58,66,63,79,75,26,7000
3992,S. Armstrong,28,Southampton,76,76,183,165,Scotland,RM,73,76,74,75,65,72,50,8000
4086,G. Defrel,29,Sassuolo,76,76,178,170,France,ST,82,77,68,81,36,51,35,7500
4108,R. Knoche,28,1. FC Union Berlin,76,78,190,170,Germany,CB,51,41,50,49,80,72,28,8000
4262,L. Andersen,25,Aalborg BK,76,77,185,161,Denmark,CAM,81,71,73,78,36,58,17,9000
4282,J. Brooks,27,VfL Wolfsburg,76,79,193,172,United States,CB,72,39,58,64,77,75,37,8500
4347,S. García,29,Godoy Cruz,76,76,180,176,Uruguay,ST,66,79,63,71,27,81,13,7500
4413,M. Pereyra,30,Orlando City SC,76,76,170,139,Uruguay,CAM,72,71,77,78,54,63,9,7000
4421,Toño García,30,Levante UD,76,76,178,152,Spain,LB,80,64,74,77,68,67,21,6000
4446,Clerc,28,Levante UD,76,76,183,152,Spain,LB,87,58,68,75,70,75,22,6500
4520,R. Fredericks,27,West Ham United,76,77,180,163,England,RB,92,51,66,73,70,69,34,7500
4531,S. Meïté,26,Torino,76,79,188,176,France,CM,64,59,73,77,72,79,39,9500
4534,J. Boëtius,26,1. FSV Mainz 05,76,77,178,161,Netherlands,RM,81,70,73,81,43,64,27,9000
4541,N. Füllkrug,27,SV Werder Bremen,76,77,188,183,Germany,ST,64,77,62,70,38,73,29,9000
4556,C. Sánchez,32,Uruguay,76,76,170,146,Uruguay,RM,88,72,72,75,55,72,58,6000
4621,M. Livaja,26,AEK Athens,76,77,183,185,Croatia,ST,74,73,63,76,32,77,0.5,9000
4654,Y. Mvogo,26,PSV,76,81,188,205,Switzerland,GK,80,74,71,79,42,72,13,7500
4747,W. Hughes,25,Watford,76,79,185,161,England,CAM,64,64,77,77,68,64,18,9500
4772,M. Weiser,26,Bayer 04 Leverkusen,76,77,178,157,Germany,CAM,70,62,74,82,72,68,47,8000
4806,J. Lukaku,25,Lazio,76,77,178,190,Belgium,LM,91,61,70,80,71,74,47,9000
4807,V. Claesson,28,Sweden,76,76,183,174,Sweden,CAM,76,74,74,74,45,75,0,0
4812,S. Andersson,28,1. FC Köln,76,76,190,190,Sweden,ST,63,76,54,69,31,77,30,8000
4837,Marçal,31,Wolverhampton Wanderers,76,76,178,159,Brazil,LB,75,56,70,71,75,74,60,5500
4876,T. Strobl,30,FC Augsburg,76,76,188,192,Germany,CDM,53,49,66,58,78,78,25,6500
4888,G. Pizarro,30,Tigres U.A.N.L.,76,76,185,163,Argentina,CDM,52,63,71,69,74,79,39,6500
4890,B. Traoré,24,Aston Villa,76,79,180,161,Burkina Faso,CAM,82,71,71,82,47,66,49,10000
4940,B. Djimsiti,27,Atalanta,76,78,190,183,Albania,CB,40,39,59,48,79,77,42,8000
4980,R. Quaison,26,1. FSV Mainz 05,76,77,183,170,Sweden,ST,75,77,68,79,44,69,29,9000
5141,G. Laborde,26,Montpellier HSC,76,79,180,172,France,ST,70,75,69,74,34,79,33,9500
5142,D. González,26,Paraguay,76,77,175,165,Paraguay,LM,86,70,69,78,47,62,0.5,9000
5174,E. Mena,31,Racing Club,76,76,173,163,Chile,LB,78,48,69,73,72,73,17,5500
5205,Y. Bounou,29,Sevilla FC,76,77,193,172,Morocco,GK,75,76,74,76,35,75,20,6000
5239,T. Kedziora,26,Dynamo Kyiv,76,79,183,170,Poland,RB,77,45,66,64,74,74,0.5,8500
5247,Garry Rodrigues,29,Fenerbahçe SK,76,76,173,154,Cape Verde,LM,83,71,71,77,43,70,58,7500
5345,Paulo Oliveira,28,SD Eibar,76,77,188,181,Portugal,CB,61,35,51,61,77,75,25,7500
5363,R. Pizarro,26,Inter Miami,76,79,175,157,Mexico,RM,81,70,74,79,65,74,9,9500
5384,J. McGinn,25,Aston Villa,76,81,178,150,Scotland,CM,70,71,72,78,71,79,49,10000
5391,Carles Gil,27,New England Revolution,76,76,170,146,Spain,RM,65,69,78,77,39,60,9,8000
5398,Manquillo,26,Newcastle United,76,79,178,168,Spain,RWB,73,44,63,73,74,66,34,8500
5423,Rubén Blanco,24,RC Celta,76,82,188,154,Spain,GK,79,75,73,74,53,76,14,8000
5483,Bruma,25,PSV,76,77,173,154,Portugal,LM,89,69,70,83,32,62,17,9000
5486,I. Amadou,27,Sevilla FC,76,79,183,179,France,CDM,66,55,65,71,74,79,23,8500
5494,M. Elneny,27,Arsenal,76,77,180,163,Egypt,CDM,55,63,72,70,73,74,60,8000
5612,D. Lazovic,29,Hellas Verona,76,76,180,146,Serbia,LM,85,69,72,77,61,56,27,7500
5616,M. Meyer,24,Crystal Palace,76,79,173,150,Germany,CAM,67,62,77,80,64,64,42,10000
5635,B. Mechele,27,Club Brugge KV,76,78,190,174,Belgium,CB,62,35,47,57,81,77,22,8000
5728,Diego Llorente,26,Leeds United,76,79,185,168,Spain,CB,71,40,62,67,74,76,74,8500
5738,Santi Mina,24,RC Celta,76,80,180,170,Spain,ST,76,74,69,76,53,71,22,10000
5745,L. Augustinsson,26,SV Werder Bremen,76,77,180,159,Sweden,LB,68,60,75,74,71,71,25,8000
5756,D. Yedlin,26,Newcastle United,76,77,173,165,United States,RWB,92,51,64,75,70,68,34,8000
5787,Hernâni,28,Levante UD,76,76,178,152,Portugal,RM,91,68,68,81,29,60,25,8000
5802,N. Stark,25,Hertha BSC,76,81,190,194,Germany,CB,75,53,64,69,77,75,35,9000
5809,F. Acheampong,26,Tianjin TEDA FC,76,79,168,143,Ghana,LM,94,76,69,81,49,76,18,9500
5866,Aderllan Santos,31,Rio Ave FC,76,76,193,185,Brazil,CB,61,50,49,51,78,78,11,5500
5868,F. Tait,27,Stade Rennais FC,76,76,175,154,France,LM,73,70,74,79,33,61,41,8000
5920,E. Pulgar,26,Fiorentina,76,78,188,163,Chile,CDM,61,61,75,74,73,76,42,8500
5957,A. Selikhov,26,Spartak Moscow,76,79,190,187,Russia,GK,76,79,76,75,41,75,36,7000
5968,F. Di Francesco,26,SPAL,76,76,170,165,Italy,LW,79,67,73,81,40,60,36,8500
5996,S. Azmoun,22,Rubin Kazan,76,84,185,174,Iran,ST,79,73,64,74,40,70,50,11500
6007,G. Cuéllar,27,Al Hilal,76,79,175,168,Colombia,CDM,71,52,67,69,74,78,33,8500
6078,L. Quiñones,29,Tigres U.A.N.L.,76,76,178,143,Colombia,RM,91,69,69,77,35,63,44,7500
6120,O. Opazo,29,Chile,76,76,170,159,Chile,RB,90,66,68,73,67,75,9,6500
6147,M. Kranevitter,27,Monterrey,76,79,178,148,Argentina,CDM,70,49,71,71,73,76,36,8500
6164,L. López,30,Boca Juniors,76,76,188,176,Argentina,CB,62,51,50,61,77,74,16,6000
6186,L. Sigali,33,Racing Club,76,76,180,163,Argentina,CB,66,41,44,59,78,73,17,3600
6221,L. Zelarayán,28,Columbus Crew SC,76,76,173,161,Argentina,CAM,74,71,76,77,45,62,10,8000
6293,Jason,25,Valencia CF,76,77,178,143,Spain,RM,78,74,72,78,49,66,30,9000
6295,Kenedy,24,Granada CF,76,79,183,170,Brazil,LM,76,67,72,80,57,64,22,10000
6303,A. Petagna,25,Napoli,76,81,190,187,Italy,ST,61,75,68,76,40,81,54,10500
6319,K. Baldé,25,Sampdoria,76,79,180,176,Senegal,RM,91,74,71,79,30,70,21,10000
6351,N. Domínguez,30,Racing Club,76,76,183,157,Argentina,CDM,55,64,74,70,78,75,17,6000
6352,M. Sportiello,28,Atalanta,76,76,193,192,Italy,GK,76,74,68,78,43,76,36,5500
6363,S. Widmer,27,Switzerland,76,77,183,174,Switzerland,RB,80,63,70,74,72,77,16,7500
6408,A. Ademi,29,Dinamo Zagreb,76,76,185,174,North Macedonia,CDM,63,64,65,68,74,82,0.5,6500
6497,G. Simeone,24,Cagliari,76,81,180,179,Argentina,ST,76,75,59,76,39,71,29,10500
6522,J. Palomino,30,Atalanta,76,76,188,192,Argentina,CB,49,32,55,58,78,81,42,6000
6560,G. Di Lorenzo,26,Napoli,76,77,183,183,Italy,RB,70,69,71,74,75,74,47,8000
6571,M. Samatta,27,Fenerbahçe SK,76,77,183,176,Tanzania,ST,79,76,66,72,32,73,60,9000
6583,M. Dahoud,24,Borussia Dortmund,76,81,178,150,Germany,CAM,73,66,73,82,64,68,41,10000
6603,M. Targett,24,Aston Villa,76,81,183,154,England,LWB,72,46,70,70,73,68,40,9000
6714,L. Ajorque,26,RC Strasbourg Alsace,76,79,198,181,France,ST,63,76,58,68,26,79,30,9500
6734,S. Klaiber,25,FC Utrecht,76,78,183,168,Netherlands,RB,81,65,70,67,71,82,15,8000
6742,M. Borja,27,Junior FC,76,77,183,183,Colombia,ST,79,76,57,68,31,80,5,9000
6787,L. Waldschmidt,24,Germany,76,83,180,163,Germany,CAM,74,79,69,75,29,62,13,11000
6813,D. Brooks,22,Bournemouth,76,83,183,137,Wales,CAM,73,70,74,79,48,64,13,11000
6960,Carlos Fernández,24,Sevilla FC,76,83,185,159,Spain,ST,69,78,63,77,27,71,24,11000
6969,S. Driussi,21,Zenit St. Petersburg,76,83,178,181,Argentina,CAM,81,74,71,75,25,69,50,11000
6976,M. Oršic,27,Dinamo Zagreb,76,76,178,152,Croatia,RW,90,79,70,77,58,61,0.5,8000
6978,T. Leibold,26,Hamburger SV,76,77,175,159,Germany,LB,81,58,74,76,70,71,14,8000
7042,Raúl,30,SC Braga,76,76,188,176,Brazil,CB,53,54,58,55,77,80,14,6000
7079,O. Watkins,24,Aston Villa,76,81,180,154,England,ST,83,73,68,74,46,67,49,10500
7158,T. Hamed,31,Egypt,76,76,170,148,Egypt,CDM,64,59,69,69,75,75,0,0
7161,Y. Koné,24,Elche CF,76,81,175,157,Mali,LB,85,47,64,73,70,75,16,9000
7193,A. Miranchuk,24,Lokomotiv Moscow,76,83,183,159,Russia,CAM,76,73,74,77,28,62,38,11000
7339,D. Kuzyaev,27,Russia,76,77,183,163,Russia,CAM,80,68,73,78,72,66,0,0
7469,V. Muriqi,26,Lazio,76,79,193,190,Kosovo,ST,60,76,55,68,28,82,53,9500
7546,Sergio Herrera,27,CA Osasuna,76,78,193,181,Spain,GK,77,76,73,76,47,73,22,6500
7564,K. Phillips,24,Leeds United,76,82,178,159,England,CDM,66,66,70,68,73,83,64,9500
7573,Dyego Sousa,30,SL Benfica,76,76,190,181,Portugal,ST,57,77,61,74,30,81,15,7500
7597,J. Andersen,24,Olympique Lyonnais,76,82,193,198,Denmark,CB,58,47,63,56,77,77,41,9500
7611,J. Kenny B,23,Everton,76,83,175,148,England,RB,71,49,67,71,74,70,52,9500
7650,Y. Gómez Andrade,28,Seattle Sounders FC,76,78,188,203,Colombia,CB,62,33,47,58,75,86,9,8000
7661,M. Wolf,25,Borussia Dortmund,76,79,188,179,Germany,RM,79,70,72,75,68,75,45,9500
7694,E. Boateng,24,Dalian YiFang FC,76,83,175,152,Ghana,ST,91,74,58,75,40,76,17,11000
7728,I. Ordets,25,Shakhtar Donetsk,76,79,193,194,Ukraine,CB,65,53,52,48,76,81,1,8000
7804,Vallejo,23,Granada CF,76,82,183,174,Spain,CB,70,41,53,63,77,69,20,9500
7815,Alex Berenguer,24,Torino,76,81,175,161,Spain,RM,80,72,73,79,63,63,38,10500
7835,H. Diallo,25,FC Metz,76,80,185,165,Senegal,ST,71,75,52,71,23,70,20,10000
7843,David García,26,CA Osasuna,76,80,185,159,Spain,CB,56,37,63,64,76,76,27,9000
7861,I. Kahveci,24,Medipol Basaksehir FK,76,81,175,148,Turkey,CM,78,68,76,78,65,71,30,10000
7924,M. Campaña,30,Independiente,76,76,185,165,Uruguay,GK,76,74,73,77,45,76,16,5000
7929,G. Rodríguez,25,Real Betis,76,78,185,176,Argentina,CB,56,56,65,63,77,78,20,8500
7974,A. Maitland-Niles,22,Arsenal,76,84,178,154,England,RWB,83,59,69,76,69,68,52,10000
8031,J. Gallardo,25,Mexico,76,77,175,161,Mexico,LM,82,68,71,75,68,70,37,9000
8061,M. Eggestein,23,SV Werder Bremen,76,83,180,165,Germany,CM,71,66,73,77,71,78,23,10500
8072,Aritz Elustondo,26,Real Sociedad,76,80,180,157,Spain,CB,65,33,58,59,76,74,24,9000
8094,G. Martínez,27,Al Nassr,76,77,173,165,Argentina,LM,88,74,71,83,34,62,36,9000
8096,M. Díaz,33,Boca Juniors,76,76,185,190,Argentina,GK,75,73,62,76,39,81,17,4200
8127,Andrei Girotto,28,FC Nantes,76,76,185,174,Brazil,CB,58,66,66,68,78,72,24,7000
8148,Vitor Hugo,27,Fiorentina,76,78,188,176,Brazil,CB,68,31,36,45,77,72,40,7500
8217,F. Guilbert,25,Aston Villa,76,81,178,154,France,CB,75,48,67,68,74,77,44,9000
8220,L. Tousart,23,Hertha BSC,76,81,185,183,France,CB,59,54,64,61,79,83,31,9500
8224,A. Rossi,24,Boca Juniors,76,82,193,203,Argentina,GK,75,73,72,76,41,79,11,8000
8271,M. Mittelstädt,23,Hertha BSC,76,82,180,157,Germany,LWB,78,63,69,76,73,65,31,9500
8316,Nuno Santos,25,Sporting CP,76,79,178,161,Portugal,LM,78,74,72,79,33,66,14,9500
8383,S. Deli,28,Club Brugge KV,76,77,193,190,Ivory Coast,CB,73,46,53,67,77,80,24,7500
8430,Matheus Pereira,24,West Bromwich Albion,76,81,175,163,Brazil,CAM,79,73,74,79,39,63,61,10500
8450,B. Henrichs,23,RB Leipzig,76,80,183,174,Germany,RB,75,53,71,75,73,69,34,9000
8469,Borja Mayoral,23,Real Madrid,76,82,183,163,Spain,ST,67,76,69,77,38,68,105,10500
8493,L. Martínez Quarta,24,River Plate,76,85,183,172,Argentina,CB,70,59,70,72,74,80,14,11000
8542,D. Calabria,23,Milan,76,81,175,154,Italy,RB,73,43,67,72,75,66,27,9000
